"";"region";"state";"date";"epi_week";"newCases";"accumCases";"newDeaths";"accumDeaths";"newRecovered";"newFollowup";"pop";"state_code"
"603";"Northeast";"PE";2021-10-19;42;473;626781;15;19908;NA;NA;9557071;"26"
"604";"Northeast";"PE";2021-10-20;42;407;627188;6;19914;NA;NA;9557071;"26"
"605";"Northeast";"PE";2021-10-21;42;469;627657;9;19923;NA;NA;9557071;"26"
"606";"Northeast";"PE";2021-10-22;42;468;628125;12;19935;NA;NA;9557071;"26"
"607";"Northeast";"PE";2021-10-23;42;463;628588;5;19940;NA;NA;9557071;"26"
"608";"Northeast";"PE";2021-10-24;43;169;628757;4;19944;NA;NA;9557071;"26"
"609";"Northeast";"PE";2021-10-25;43;138;628895;4;19948;NA;NA;9557071;"26"
"610";"Northeast";"PE";2021-10-26;43;328;629223;11;19959;NA;NA;9557071;"26"
"611";"Northeast";"PE";2021-10-27;43;566;629789;11;19970;NA;NA;9557071;"26"
"612";"Northeast";"PE";2021-10-28;43;731;630520;20;19990;NA;NA;9557071;"26"
"613";"Northeast";"PE";2021-10-29;43;460;630980;11;20001;NA;NA;9557071;"26"
"614";"Northeast";"PE";2021-10-30;43;652;631632;6;20007;NA;NA;9557071;"26"
"615";"Northeast";"PE";2021-10-31;44;260;631892;11;20018;NA;NA;9557071;"26"
"616";"Northeast";"PE";2021-11-01;44;119;632011;7;20025;NA;NA;9557071;"26"
"617";"Northeast";"PE";2021-11-02;44;176;632187;4;20029;NA;NA;9557071;"26"
"618";"Northeast";"PE";2021-11-03;44;179;632366;4;20033;NA;NA;9557071;"26"
"619";"Northeast";"PE";2021-11-04;44;310;632676;15;20048;NA;NA;9557071;"26"
"620";"Northeast";"PE";2021-11-05;44;463;633139;7;20055;NA;NA;9557071;"26"
"621";"Northeast";"PE";2021-11-06;44;668;633807;12;20067;NA;NA;9557071;"26"
"622";"Northeast";"PE";2021-11-07;45;191;633998;4;20071;NA;NA;9557071;"26"
"623";"Northeast";"PE";2021-11-08;45;67;634065;5;20076;NA;NA;9557071;"26"
"624";"Northeast";"PE";2021-11-09;45;315;634380;9;20085;NA;NA;9557071;"26"
"625";"Northeast";"PE";2021-11-10;45;477;634857;10;20095;NA;NA;9557071;"26"
"626";"Northeast";"PE";2021-11-11;45;341;635198;7;20102;NA;NA;9557071;"26"
"627";"Northeast";"PE";2021-11-12;45;290;635488;5;20107;NA;NA;9557071;"26"
"628";"Northeast";"PE";2021-11-13;45;422;635910;8;20115;NA;NA;9557071;"26"
"629";"Northeast";"PE";2021-11-14;46;171;636081;3;20118;NA;NA;9557071;"26"
"630";"Northeast";"PE";2021-11-15;46;54;636135;6;20124;NA;NA;9557071;"26"
"631";"Northeast";"PE";2021-11-16;46;50;636185;6;20130;NA;NA;9557071;"26"
"632";"Northeast";"PE";2021-11-17;46;377;636562;5;20135;NA;NA;9557071;"26"
"633";"Northeast";"PE";2021-11-18;46;212;636774;9;20144;NA;NA;9557071;"26"
"634";"Northeast";"PE";2021-11-19;46;303;637077;11;20155;NA;NA;9557071;"26"
"635";"Northeast";"PE";2021-11-20;46;319;637396;11;20166;NA;NA;9557071;"26"
"636";"Northeast";"PE";2021-11-21;47;170;637566;9;20175;NA;NA;9557071;"26"
"637";"Northeast";"PE";2021-11-22;47;123;637689;7;20182;NA;NA;9557071;"26"
"638";"Northeast";"PE";2021-11-23;47;306;637995;16;20198;NA;NA;9557071;"26"
"639";"Northeast";"PE";2021-11-24;47;273;638268;5;20203;NA;NA;9557071;"26"
"640";"Northeast";"PE";2021-11-25;47;327;638595;9;20212;NA;NA;9557071;"26"
"641";"Northeast";"PE";2021-11-26;47;405;639000;5;20217;NA;NA;9557071;"26"
"642";"Northeast";"PE";2021-11-27;47;373;639373;9;20226;NA;NA;9557071;"26"
"643";"Northeast";"PE";2021-11-28;48;106;639479;6;20232;NA;NA;9557071;"26"
"644";"Northeast";"PE";2021-11-29;48;28;639507;3;20235;NA;NA;9557071;"26"
"645";"Northeast";"PE";2021-11-30;48;230;639737;8;20243;NA;NA;9557071;"26"
"646";"Northeast";"PE";2021-12-01;48;421;640158;10;20253;NA;NA;9557071;"26"
"647";"Northeast";"PE";2021-12-02;48;283;640441;3;20256;NA;NA;9557071;"26"
"648";"Northeast";"PE";2021-12-03;48;336;640777;7;20263;NA;NA;9557071;"26"
"649";"Northeast";"PE";2021-12-04;48;534;641311;6;20269;NA;NA;9557071;"26"
"650";"Northeast";"PE";2021-12-05;49;242;641553;6;20275;NA;NA;9557071;"26"
"651";"Northeast";"PE";2021-12-06;49;134;641687;9;20284;NA;NA;9557071;"26"
"652";"Northeast";"PE";2021-12-07;49;359;642046;4;20288;NA;NA;9557071;"26"
"653";"Northeast";"PE";2021-12-08;49;450;642496;6;20294;NA;NA;9557071;"26"
"654";"Northeast";"PE";2021-12-09;49;385;642881;7;20301;NA;NA;9557071;"26"
"655";"Northeast";"PE";2021-12-10;49;426;643307;9;20310;NA;NA;9557071;"26"
"656";"Northeast";"PE";2021-12-11;49;12;643319;10;20320;NA;NA;9557071;"26"
"657";"Northeast";"PE";2021-12-12;50;7;643326;2;20322;NA;NA;9557071;"26"
"658";"Northeast";"PE";2021-12-13;50;10;643336;5;20327;NA;NA;9557071;"26"
"659";"Northeast";"PE";2021-12-14;50;17;643353;9;20336;NA;NA;9557071;"26"
"660";"Northeast";"PE";2021-12-15;50;12;643365;8;20344;NA;NA;9557071;"26"
"661";"Northeast";"PE";2021-12-16;50;18;643383;6;20350;NA;NA;9557071;"26"
"662";"Northeast";"PE";2021-12-17;50;13;643396;10;20360;NA;NA;9557071;"26"
"663";"Northeast";"PE";2021-12-18;50;7;643403;5;20365;NA;NA;9557071;"26"
"664";"Northeast";"PE";2021-12-19;51;9;643412;4;20369;NA;NA;9557071;"26"
"665";"Northeast";"PE";2021-12-20;51;8;643420;4;20373;NA;NA;9557071;"26"
"666";"Northeast";"PE";2021-12-21;51;11;643431;6;20379;NA;NA;9557071;"26"
"667";"Northeast";"PE";2021-12-22;51;10;643441;8;20387;NA;NA;9557071;"26"
"668";"Northeast";"PE";2021-12-23;51;7;643448;6;20393;NA;NA;9557071;"26"
"669";"Northeast";"PE";2021-12-24;51;10;643458;7;20400;NA;NA;9557071;"26"
"670";"Northeast";"PE";2021-12-25;51;613;644071;6;20406;NA;NA;9557071;"26"
"671";"Northeast";"PE";2021-12-26;52;22;644093;3;20409;NA;NA;9557071;"26"
"672";"Northeast";"PE";2021-12-27;52;96;644189;5;20414;NA;NA;9557071;"26"
"673";"Northeast";"PE";2021-12-28;52;328;644517;7;20421;NA;NA;9557071;"26"
"674";"Northeast";"PE";2021-12-29;52;335;644852;10;20431;NA;NA;9557071;"26"
"675";"Northeast";"PE";2021-12-30;52;373;645225;9;20440;NA;NA;9557071;"26"
"676";"Northeast";"PE";2021-12-31;52;456;645681;7;20447;NA;NA;9557071;"26"
"677";"Northeast";"PE";2022-01-01;52;206;645887;7;20454;NA;NA;9557071;"26"
"678";"Northeast";"PE";2022-01-02;1;59;645946;6;20460;NA;NA;9557071;"26"
"679";"Northeast";"PE";2022-01-03;1;58;646004;5;20465;NA;NA;9557071;"26"
"680";"Northeast";"PE";2022-01-04;1;272;646276;8;20473;NA;NA;9557071;"26"
"681";"Northeast";"PE";2022-01-05;1;512;646788;8;20481;NA;NA;9557071;"26"
"682";"Northeast";"PE";2022-01-06;1;639;647427;8;20489;NA;NA;9557071;"26"
"683";"Northeast";"PE";2022-01-07;1;683;648110;7;20496;NA;NA;9557071;"26"
"684";"Northeast";"PE";2022-01-08;1;746;648856;5;20501;NA;NA;9557071;"26"
"685";"Northeast";"PE";2022-01-09;2;406;649262;6;20507;NA;NA;9557071;"26"
"686";"Northeast";"PE";2022-01-10;2;197;649459;4;20511;NA;NA;9557071;"26"
"687";"Northeast";"PE";2022-01-11;2;811;650270;8;20519;NA;NA;9557071;"26"
"688";"Northeast";"PE";2022-01-12;2;953;651223;8;20527;NA;NA;9557071;"26"
"689";"Northeast";"PE";2022-01-13;2;1447;652670;4;20531;NA;NA;9557071;"26"
"690";"Northeast";"PE";2022-01-14;2;1500;654170;5;20536;NA;NA;9557071;"26"
"691";"Northeast";"PE";2022-01-15;2;596;654766;8;20544;NA;NA;9557071;"26"
"692";"Northeast";"PE";2022-01-16;3;303;655069;4;20548;NA;NA;9557071;"26"
"693";"Northeast";"PE";2022-01-17;3;407;655476;6;20554;NA;NA;9557071;"26"
"694";"Northeast";"PE";2022-01-18;3;1667;657143;4;20558;NA;NA;9557071;"26"
"695";"Northeast";"PE";2022-01-19;3;2215;659358;8;20566;NA;NA;9557071;"26"
"696";"Northeast";"PE";2022-01-20;3;2230;661588;4;20570;NA;NA;9557071;"26"
"697";"Northeast";"PE";2022-01-21;3;2266;663854;4;20574;NA;NA;9557071;"26"
"698";"Northeast";"PE";2022-01-22;3;3358;667212;7;20581;NA;NA;9557071;"26"
"699";"Northeast";"PE";2022-01-23;4;1358;668570;5;20586;NA;NA;9557071;"26"
"700";"Northeast";"PE";2022-01-24;4;1234;669804;4;20590;NA;NA;9557071;"26"
"701";"Northeast";"PE";2022-01-25;4;2781;672585;9;20599;NA;NA;9557071;"26"
"702";"Northeast";"PE";2022-01-26;4;4722;677307;8;20607;NA;NA;9557071;"26"
"703";"Northeast";"PE";2022-01-27;4;5498;682805;8;20615;NA;NA;9557071;"26"
"704";"Northeast";"PE";2022-01-28;4;5708;688513;6;20621;NA;NA;9557071;"26"
"705";"Northeast";"PE";2022-01-29;4;6581;695094;6;20627;NA;NA;9557071;"26"
"706";"Northeast";"PE";2022-01-30;5;2201;697295;8;20635;NA;NA;9557071;"26"
"707";"Northeast";"PE";2022-01-31;5;972;698267;8;20643;NA;NA;9557071;"26"
"708";"Northeast";"PE";2022-02-01;5;6010;704277;16;20659;NA;NA;9557071;"26"
"709";"Northeast";"PE";2022-02-02;5;7806;712083;23;20682;NA;NA;9557071;"26"
"710";"Northeast";"PE";2022-02-03;5;4650;716733;19;20701;NA;NA;9557071;"26"
"711";"Northeast";"PE";2022-02-04;5;6125;722858;11;20712;NA;NA;9557071;"26"
"712";"Northeast";"PE";2022-02-05;5;5660;728518;10;20722;NA;NA;9557071;"26"
"713";"Northeast";"PE";2022-02-06;6;1024;729542;7;20729;NA;NA;9557071;"26"
"714";"Northeast";"PE";2022-02-07;6;1562;731104;7;20736;NA;NA;9557071;"26"
"715";"Northeast";"PE";2022-02-08;6;5815;736919;18;20754;NA;NA;9557071;"26"
"716";"Northeast";"PE";2022-02-09;6;5490;742409;17;20771;NA;NA;9557071;"26"
"717";"Northeast";"PE";2022-02-10;6;5630;748039;18;20789;NA;NA;9557071;"26"
"718";"Northeast";"PE";2022-02-11;6;6282;754321;19;20808;NA;NA;9557071;"26"
"719";"Northeast";"PE";2022-02-12;6;5227;759548;12;20820;NA;NA;9557071;"26"
"720";"Northeast";"PE";2022-02-13;7;1904;761452;8;20828;NA;NA;9557071;"26"
"721";"Northeast";"PE";2022-02-14;7;1441;762893;7;20835;NA;NA;9557071;"26"
"722";"Northeast";"PE";2022-02-15;7;5408;768301;19;20854;NA;NA;9557071;"26"
"723";"Northeast";"PE";2022-02-16;7;76;768377;21;20875;NA;NA;9557071;"26"
"724";"Northeast";"PE";2022-02-17;7;12825;781202;15;20890;NA;NA;9557071;"26"
"725";"Northeast";"PE";2022-02-18;7;6700;787902;15;20905;NA;NA;9557071;"26"
"726";"Northeast";"PE";2022-02-19;7;6194;794096;30;20935;NA;NA;9557071;"26"
"727";"Northeast";"PE";2022-02-20;8;1530;795626;18;20953;NA;NA;9557071;"26"
"728";"Northeast";"PE";2022-02-21;8;1043;796669;16;20969;NA;NA;9557071;"26"
"729";"Northeast";"PE";2022-02-22;8;4534;801203;23;20992;NA;NA;9557071;"26"
"730";"Northeast";"PE";2022-02-23;8;7633;808836;15;21007;NA;NA;9557071;"26"
"731";"Northeast";"PE";2022-02-24;8;6826;815662;24;21031;NA;NA;9557071;"26"
"732";"Northeast";"PE";2022-02-25;8;5930;821592;17;21048;NA;NA;9557071;"26"
"733";"Northeast";"PE";2022-02-26;8;6738;828330;10;21058;NA;NA;9557071;"26"
"734";"Northeast";"PE";2022-02-27;9;1518;829848;11;21069;NA;NA;9557071;"26"
"735";"Northeast";"PE";2022-02-28;9;848;830696;7;21076;NA;NA;9557071;"26"
"736";"Northeast";"PE";2022-03-01;9;2537;833233;11;21087;NA;NA;9557071;"26"
"737";"Northeast";"PE";2022-03-02;9;3683;836916;12;21099;NA;NA;9557071;"26"
"738";"Northeast";"PE";2022-03-03;9;3225;840141;12;21111;NA;NA;9557071;"26"
"739";"Northeast";"PE";2022-03-04;9;4313;844454;17;21128;NA;NA;9557071;"26"
"740";"Northeast";"PE";2022-03-05;9;3686;848140;16;21144;NA;NA;9557071;"26"
"741";"Northeast";"PE";2022-03-06;10;735;848875;7;21151;NA;NA;9557071;"26"
"742";"Northeast";"PE";2022-03-07;10;400;849275;9;21160;NA;NA;9557071;"26"
"743";"Northeast";"PE";2022-03-08;10;2828;852103;6;21166;NA;NA;9557071;"26"
"744";"Northeast";"PE";2022-03-09;10;2980;855083;11;21177;NA;NA;9557071;"26"
"745";"Northeast";"PE";2022-03-10;10;3485;858568;7;21184;NA;NA;9557071;"26"
"746";"Northeast";"PE";2022-03-11;10;3291;861859;11;21195;NA;NA;9557071;"26"
"747";"Northeast";"PE";2022-03-12;10;2955;864814;13;21208;NA;NA;9557071;"26"
"748";"Northeast";"PE";2022-03-13;11;1098;865912;3;21211;NA;NA;9557071;"26"
"749";"Northeast";"PE";2022-03-14;11;451;866363;4;21215;NA;NA;9557071;"26"
"750";"Northeast";"PE";2022-03-15;11;2379;868742;11;21226;NA;NA;9557071;"26"
"751";"Northeast";"PE";2022-03-16;11;2836;871578;16;21242;NA;NA;9557071;"26"
"752";"Northeast";"PE";2022-03-17;11;3126;874704;11;21253;NA;NA;9557071;"26"
"753";"Northeast";"PE";2022-03-18;11;2620;877324;9;21262;NA;NA;9557071;"26"
"754";"Northeast";"PE";2022-03-19;11;2298;879622;11;21273;NA;NA;9557071;"26"
"755";"Northeast";"PE";2022-03-20;12;782;880404;12;21285;NA;NA;9557071;"26"
"756";"Northeast";"PE";2022-03-21;12;303;880707;10;21295;NA;NA;9557071;"26"
"757";"Northeast";"PE";2022-03-22;12;2046;882753;10;21305;NA;NA;9557071;"26"
"758";"Northeast";"PE";2022-03-23;12;2149;884902;13;21318;NA;NA;9557071;"26"
"759";"Northeast";"PE";2022-03-24;12;2335;887237;15;21333;NA;NA;9557071;"26"
"760";"Northeast";"PE";2022-03-25;12;1763;889000;12;21345;NA;NA;9557071;"26"
"761";"Northeast";"PE";2022-03-26;12;2284;891284;10;21355;NA;NA;9557071;"26"
"762";"Northeast";"PE";2022-03-27;13;831;892115;11;21366;NA;NA;9557071;"26"
"763";"Northeast";"PE";2022-03-28;13;353;892468;10;21376;NA;NA;9557071;"26"
"764";"Northeast";"PE";2022-03-29;13;1994;894462;10;21386;NA;NA;9557071;"26"
"765";"Northeast";"PE";2022-03-30;13;1753;896215;14;21400;NA;NA;9557071;"26"
"766";"Northeast";"PE";2022-03-31;13;1411;897626;11;21411;NA;NA;9557071;"26"
"767";"Northeast";"PE";2022-04-01;13;1189;898815;8;21419;NA;NA;9557071;"26"
"768";"Northeast";"PE";2022-04-02;13;1617;900432;11;21430;NA;NA;9557071;"26"
"769";"Northeast";"PE";2022-04-03;14;326;900758;6;21436;NA;NA;9557071;"26"
"770";"Northeast";"PE";2022-04-04;14;232;900990;8;21444;NA;NA;9557071;"26"
"771";"Northeast";"PE";2022-04-05;14;1224;902214;6;21450;NA;NA;9557071;"26"
"772";"Northeast";"PE";2022-04-06;14;1727;903941;4;21454;NA;NA;9557071;"26"
"773";"Northeast";"PE";2022-04-07;14;1378;905319;7;21461;NA;NA;9557071;"26"
"774";"Northeast";"PE";2022-04-08;14;1485;906804;10;21471;NA;NA;9557071;"26"
"775";"Northeast";"PE";2022-04-09;14;1077;907881;8;21479;NA;NA;9557071;"26"
"776";"Northeast";"PE";2022-04-10;15;205;908086;8;21487;NA;NA;9557071;"26"
"777";"Northeast";"PE";2022-04-11;15;452;908538;4;21491;NA;NA;9557071;"26"
"778";"Northeast";"PE";2022-04-12;15;1122;909660;9;21500;NA;NA;9557071;"26"
"779";"Northeast";"PE";2022-04-13;15;1669;911329;6;21506;NA;NA;9557071;"26"
"780";"Northeast";"PE";2022-04-14;15;1183;912512;9;21515;NA;NA;9557071;"26"
"781";"Northeast";"PE";2022-04-15;15;990;913502;10;21525;NA;NA;9557071;"26"
"782";"Northeast";"PE";2022-04-16;15;284;913786;6;21531;NA;NA;9557071;"26"
"783";"Northeast";"PE";2022-04-17;16;174;913960;5;21536;NA;NA;9557071;"26"
"784";"Northeast";"PE";2022-04-18;16;206;914166;6;21542;NA;NA;9557071;"26"
"785";"Northeast";"PE";2022-04-19;16;1037;915203;10;21552;NA;NA;9557071;"26"
"786";"Northeast";"PE";2022-04-20;16;1429;916632;4;21556;NA;NA;9557071;"26"
"787";"Northeast";"PE";2022-04-21;16;1143;917775;6;21562;NA;NA;9557071;"26"
"788";"Northeast";"PE";2022-04-22;16;270;918045;4;21566;NA;NA;9557071;"26"
"789";"Northeast";"PE";2022-04-23;16;0;918045;0;21566;NA;NA;9557071;"26"
"790";"Northeast";"PE";2022-04-24;17;841;918886;6;21572;NA;NA;9557071;"26"
"791";"Northeast";"PE";2022-04-25;17;221;919107;3;21575;NA;NA;9557071;"26"
"792";"Northeast";"PE";2022-04-26;17;1148;920255;4;21579;NA;NA;9557071;"26"
"793";"Northeast";"PE";2022-04-27;17;808;921063;7;21586;NA;NA;9557071;"26"
"794";"Northeast";"PE";2022-04-28;17;925;921988;5;21591;NA;NA;9557071;"26"
"795";"Northeast";"PE";2022-04-29;17;700;922688;4;21595;NA;NA;9557071;"26"
"796";"Northeast";"PE";2022-04-30;17;784;923472;5;21600;NA;NA;9557071;"26"
"797";"Northeast";"PE";2022-05-01;18;238;923710;4;21604;NA;NA;9557071;"26"
"798";"Northeast";"PE";2022-05-02;18;110;923820;7;21611;NA;NA;9557071;"26"
"799";"Northeast";"PE";2022-05-03;18;775;924595;8;21619;NA;NA;9557071;"26"
"800";"Northeast";"PE";2022-05-04;18;689;925284;4;21623;NA;NA;9557071;"26"
"801";"Northeast";"PE";2022-05-05;18;601;925885;6;21629;NA;NA;9557071;"26"
"802";"Northeast";"PE";2022-05-06;18;529;926414;4;21633;NA;NA;9557071;"26"
"803";"Northeast";"PE";2022-05-07;18;800;927214;3;21636;NA;NA;9557071;"26"
"804";"Northeast";"PE";2022-05-08;19;548;927762;3;21639;NA;NA;9557071;"26"
"805";"Northeast";"PE";2022-05-09;19;69;927831;4;21643;NA;NA;9557071;"26"
"806";"Northeast";"PE";2022-05-10;19;590;928421;2;21645;NA;NA;9557071;"26"
"807";"Northeast";"PE";2022-05-11;19;669;929090;3;21648;NA;NA;9557071;"26"
"808";"Northeast";"PE";2022-05-12;19;682;929772;5;21653;NA;NA;9557071;"26"
"809";"Northeast";"PE";2022-05-13;19;639;930411;4;21657;NA;NA;9557071;"26"
"810";"Northeast";"PE";2022-05-14;19;392;930803;3;21660;NA;NA;9557071;"26"
"811";"Northeast";"PE";2022-05-15;20;196;930999;3;21663;NA;NA;9557071;"26"
"812";"Northeast";"PE";2022-05-16;20;107;931106;4;21667;NA;NA;9557071;"26"
"813";"Northeast";"PE";2022-05-17;20;312;931418;4;21671;NA;NA;9557071;"26"
"814";"Northeast";"PE";2022-05-18;20;236;931654;2;21673;NA;NA;9557071;"26"
"815";"Northeast";"PE";2022-05-19;20;115;931769;5;21678;NA;NA;9557071;"26"
"816";"Northeast";"PE";2022-05-20;20;60;931829;4;21682;NA;NA;9557071;"26"
"817";"Northeast";"PE";2022-05-21;20;529;932358;4;21686;NA;NA;9557071;"26"
"818";"Northeast";"PE";2022-05-22;21;300;932658;4;21690;NA;NA;9557071;"26"
"819";"Northeast";"PE";2022-05-23;21;161;932819;5;21695;NA;NA;9557071;"26"
"820";"Northeast";"PE";2022-05-24;21;708;933527;2;21697;NA;NA;9557071;"26"
"821";"Northeast";"PE";2022-05-25;21;856;934383;3;21700;NA;NA;9557071;"26"
"822";"Northeast";"PE";2022-05-26;21;435;934818;3;21703;NA;NA;9557071;"26"
"823";"Northeast";"PE";2022-05-27;21;851;935669;4;21707;NA;NA;9557071;"26"
"824";"Northeast";"PE";2022-05-28;21;713;936382;6;21713;NA;NA;9557071;"26"
"825";"Northeast";"PE";2022-05-29;22;290;936672;5;21718;NA;NA;9557071;"26"
"826";"Northeast";"PE";2022-05-30;22;138;936810;3;21721;NA;NA;9557071;"26"
"827";"Northeast";"PE";2022-05-31;22;455;937265;3;21724;NA;NA;9557071;"26"
"828";"Northeast";"PE";2022-06-01;22;772;938037;3;21727;NA;NA;9557071;"26"
"829";"Northeast";"PE";2022-06-02;22;793;938830;6;21733;NA;NA;9557071;"26"
"830";"Northeast";"PE";2022-06-03;22;779;939609;5;21738;NA;NA;9557071;"26"
"831";"Northeast";"PE";2022-06-04;22;951;940560;4;21742;NA;NA;9557071;"26"
"832";"Northeast";"PE";2022-06-05;23;497;941057;4;21746;NA;NA;9557071;"26"
"833";"Northeast";"PE";2022-06-06;23;467;941524;5;21751;NA;NA;9557071;"26"
"834";"Northeast";"PE";2022-06-07;23;735;942259;1;21752;NA;NA;9557071;"26"
"835";"Northeast";"PE";2022-06-08;23;935;943194;3;21755;NA;NA;9557071;"26"
"836";"Northeast";"PE";2022-06-09;23;1166;944360;6;21761;NA;NA;9557071;"26"
"837";"Northeast";"PE";2022-06-10;23;1043;945403;6;21767;NA;NA;9557071;"26"
"838";"Northeast";"PE";2022-06-11;23;1126;946529;4;21771;NA;NA;9557071;"26"
"839";"Northeast";"PE";2022-06-12;24;885;947414;8;21779;NA;NA;9557071;"26"
"840";"Northeast";"PE";2022-06-13;24;329;947743;5;21784;NA;NA;9557071;"26"
"841";"Northeast";"PE";2022-06-14;24;925;948668;5;21789;NA;NA;9557071;"26"
"842";"Northeast";"PE";2022-06-15;24;1557;950225;4;21793;NA;NA;9557071;"26"
"843";"Northeast";"PE";2022-06-16;24;1428;951653;4;21797;NA;NA;9557071;"26"
"844";"Northeast";"PE";2022-06-17;24;1905;953558;6;21803;NA;NA;9557071;"26"
"845";"Northeast";"PE";2022-06-18;24;1650;955208;2;21805;NA;NA;9557071;"26"
"846";"Northeast";"PE";2022-06-19;25;748;955956;4;21809;NA;NA;9557071;"26"
"847";"Northeast";"PE";2022-06-20;25;322;956278;5;21814;NA;NA;9557071;"26"
"848";"Northeast";"PE";2022-06-21;25;2195;958473;6;21820;NA;NA;9557071;"26"
"849";"Northeast";"PE";2022-06-22;25;15;958488;6;21826;NA;NA;9557071;"26"
"850";"Northeast";"PE";2022-06-23;25;4760;963248;6;21832;NA;NA;9557071;"26"
"851";"Northeast";"PE";2022-06-24;25;2041;965289;4;21836;NA;NA;9557071;"26"
"852";"Northeast";"PE";2022-06-25;25;868;966157;5;21841;NA;NA;9557071;"26"
"853";"Northeast";"PE";2022-06-26;26;545;966702;4;21845;NA;NA;9557071;"26"
"854";"Northeast";"PE";2022-06-27;26;373;967075;4;21849;NA;NA;9557071;"26"
"855";"Northeast";"PE";2022-06-28;26;2288;969363;7;21856;NA;NA;9557071;"26"
"856";"Northeast";"PE";2022-06-29;26;3421;972784;5;21861;NA;NA;9557071;"26"
"857";"Northeast";"PE";2022-06-30;26;3601;976385;6;21867;NA;NA;9557071;"26"
"858";"Northeast";"PE";2022-07-01;26;2961;979346;3;21870;NA;NA;9557071;"26"
"859";"Northeast";"PE";2022-07-02;26;2976;982322;6;21876;NA;NA;9557071;"26"
"860";"Northeast";"PE";2022-07-03;27;944;983266;4;21880;NA;NA;9557071;"26"
"861";"Northeast";"PE";2022-07-04;27;580;983846;6;21886;NA;NA;9557071;"26"
"862";"Northeast";"PE";2022-07-05;27;2911;986757;6;21892;NA;NA;9557071;"26"
"863";"Northeast";"PE";2022-07-06;27;3666;990423;6;21898;NA;NA;9557071;"26"
"864";"Northeast";"PE";2022-07-07;27;3233;993656;5;21903;NA;NA;9557071;"26"
"865";"Northeast";"PE";2022-07-08;27;2815;996471;6;21909;NA;NA;9557071;"26"
"866";"Northeast";"PE";2022-07-09;27;2590;999061;6;21915;NA;NA;9557071;"26"
"867";"Northeast";"PE";2022-07-10;28;1180;1000241;6;21921;NA;NA;9557071;"26"
"868";"Northeast";"PE";2022-07-11;28;220;1000461;5;21926;NA;NA;9557071;"26"
"869";"Northeast";"PE";2022-07-12;28;2364;1002825;7;21933;NA;NA;9557071;"26"
"870";"Northeast";"PE";2022-07-13;28;2439;1005264;7;21940;NA;NA;9557071;"26"
"871";"Northeast";"PE";2022-07-14;28;2703;1007967;6;21946;NA;NA;9557071;"26"
"872";"Northeast";"PE";2022-07-15;28;2044;1010011;7;21953;NA;NA;9557071;"26"
"873";"Northeast";"PE";2022-07-16;28;2116;1012127;7;21960;NA;NA;9557071;"26"
"874";"Northeast";"PE";2022-07-17;29;482;1012609;5;21965;NA;NA;9557071;"26"
"875";"Northeast";"PE";2022-07-18;29;363;1012972;5;21970;NA;NA;9557071;"26"
"876";"Northeast";"PE";2022-07-19;29;1780;1014752;8;21978;NA;NA;9557071;"26"
"877";"Northeast";"PE";2022-07-20;29;2135;1016887;6;21984;NA;NA;9557071;"26"
"878";"Northeast";"PE";2022-07-21;29;2125;1019012;8;21992;NA;NA;9557071;"26"
"879";"Northeast";"PE";2022-07-22;29;1743;1020755;5;21997;NA;NA;9557071;"26"
"880";"Northeast";"PE";2022-07-23;29;1335;1022090;7;22004;NA;NA;9557071;"26"
"881";"Northeast";"PE";2022-07-24;30;492;1022582;3;22007;NA;NA;9557071;"26"
"882";"Northeast";"PE";2022-07-25;30;140;1022722;5;22012;NA;NA;9557071;"26"
"883";"Northeast";"PE";2022-07-26;30;1049;1023771;5;22017;NA;NA;9557071;"26"
"884";"Northeast";"PE";2022-07-27;30;1281;1025052;8;22025;NA;NA;9557071;"26"
"885";"Northeast";"PE";2022-07-28;30;1849;1026901;5;22030;NA;NA;9557071;"26"
"886";"Northeast";"PE";2022-07-29;30;1157;1028058;7;22037;NA;NA;9557071;"26"
"887";"Northeast";"PE";2022-07-30;30;930;1028988;5;22042;NA;NA;9557071;"26"
"888";"Northeast";"PE";2022-07-31;31;204;1029192;4;22046;NA;NA;9557071;"26"
"889";"Northeast";"PE";2022-08-01;31;99;1029291;3;22049;NA;NA;9557071;"26"
"890";"Northeast";"PE";2022-08-02;31;993;1030284;4;22053;NA;NA;9557071;"26"
"891";"Northeast";"PE";2022-08-03;31;1071;1031355;4;22057;NA;NA;9557071;"26"
"892";"Northeast";"PE";2022-08-04;31;1233;1032588;6;22063;NA;NA;9557071;"26"
"893";"Northeast";"PE";2022-08-05;31;1200;1033788;7;22070;NA;NA;9557071;"26"
"894";"Northeast";"PE";2022-08-06;31;911;1034699;5;22075;NA;NA;9557071;"26"
"895";"Northeast";"PE";2022-08-07;32;271;1034970;4;22079;NA;NA;9557071;"26"
"896";"Northeast";"PE";2022-08-08;32;251;1035221;5;22084;NA;NA;9557071;"26"
"897";"Northeast";"PE";2022-08-09;32;775;1035996;7;22091;NA;NA;9557071;"26"
"898";"Northeast";"PE";2022-08-10;32;1250;1037246;5;22096;NA;NA;9557071;"26"
"899";"Northeast";"PE";2022-08-11;32;733;1037979;7;22103;NA;NA;9557071;"26"
"900";"Northeast";"PE";2022-08-12;32;1188;1039167;5;22108;NA;NA;9557071;"26"
"901";"Northeast";"PE";2022-08-13;32;834;1040001;3;22111;NA;NA;9557071;"26"
